,id,latitude,longitude,time,speedInternet,device2ApSpeed,gps_accuracy,grid_cell,RSSI,allrooms_id,ap_MAC,distance,phone_mac,satellite_in_view,pseudorange,qr_id,lat_stated,lon_stated,SSID,ip
475,115,45.0659,7.65883,15/2/18 15.31,108.25,650,18.473,8,-55,664,00:35:1a:a2:3f:3f,35.6113,30:7:4d:79:e8:6,0,,,45.06593946,7.658573033,polito,172.21.48.1
476,114,45.0656,7.658760000000001,15/2/18 15.31,33.66,65,35.613,7,-39,664,00:35:1a:a2:3f:30,0.6175109999999999,d8:6c:2:f2:13:11,0,,,45.0659286,7.6586051920000005,polito,172.21.48.1
477,111,45.0655,7.65884,15/2/18 15.30,58.48,135,37.18,1,-43,665,00:35:1a:79:5f:7f,1.29769,d8:6c:2:f2:13:11,0,,,45.06580487,7.658967242,polito,172.21.48.1
478,110,45.0657,7.6590300000000004,15/2/18 15.29,67.51,780,18.028,1,-52,665,00:35:1a:79:5f:7f,3.6573800000000003,30:7:4d:79:e8:6,0,,,45.06580487,7.658967242,polito,172.21.48.1
479,109,45.0657,7.6590300000000004,15/2/18 15.21,100.76,866,17.847,4,-51,665,00:35:1a:79:5f:7f,0.5796560000000001,ac:5f:3e:3:93:55,0,,,45.06576925,7.658943299,polito,172.21.48.1
480,108,45.0654,7.65883,15/2/18 15.18,64.46,135,40.67,4,-50,665,00:35:1a:79:5f:7f,1.0307899999999999,d8:6c:2:f2:13:11,0,,,45.06576925,7.658943299,polito,172.21.48.1
481,107,45.0653,7.66033,15/2/18 15.15,183.49,702,800.0,4,-49,665,00:35:1a:79:5f:7f,0.5796560000000001,ac:5f:3e:3:93:55,0,,,45.06576925,7.658943299,polito,172.21.48.1
482,106,45.0655,7.65885,15/2/18 15.15,50.73,135,36.359,5,-47,665,00:35:1a:79:5f:7f,1.0307899999999999,d8:6c:2:f2:13:11,0,,,45.06575876,7.6589743210000005,polito,172.21.48.1
483,105,45.0654,7.65883,15/2/18 15.14,20.52,135,39.65,8,-46,665,00:35:1a:79:5f:7f,0.818786,d8:6c:2:f2:13:11,0,,,45.06572314,7.658950377999999,polito,172.21.48.1
484,104,45.0655,7.658869999999999,15/2/18 15.14,4.48,39,26.368000000000002,7,-79,665,00:35:1a:7c:fa:e0,22.1372,d8:6c:2:f2:13:11,0,,,45.06573362,7.658919356,polito,172.21.48.1
485,103,45.0657,7.659039999999999,15/2/18 15.14,54.2,130,20.0,4,-54,665,00:35:1a:79:5f:70,4.37164,30:7:4d:79:e8:6,1,"sat:GAL2 pdr:-380.9289828290166 Cn0:15.261194229125977 
",,45.06576925,7.658943299,polito,172.21.48.1
486,102,45.0655,7.658869999999999,15/2/18 15.13,4.48,39,26.368000000000002,7,-79,665,00:35:1a:7c:fa:e0,22.1372,d8:6c:2:f2:13:11,0,,,45.06573362,7.658919356,polito,172.21.48.1
487,99,45.0655,7.658869999999999,15/2/18 15.12,17.45,65,22.279,4,-70,663,00:35:1a:7c:fa:e0,35.0851,d8:6c:2:f2:13:11,0,,,45.06563777,7.658848392,polito,172.21.48.1
488,98,45.0656,7.65897,15/2/18 15.11,98.89,585,18.258,3,-56,663,e4:aa:5d:b0:41:1f,3.4445900000000003,30:7:4d:79:e8:6,0,,,45.06562958,7.65887261,polito,172.21.48.1
489,97,45.0656,7.65897,15/2/18 15.11,52.46,650,18.278,6,-56,663,e4:aa:5d:b0:41:1f,3.4445900000000003,30:7:4d:79:e8:6,0,,,45.06565732,7.658891251,polito,172.21.48.1
490,96,45.0655,7.658860000000001,15/2/18 15.11,12.94,52,19.089000000000002,5,-71,663,00:35:1a:7c:fa:e0,39.3661,d8:6c:2:f2:13:11,0,,,45.06564595,7.658824172999999,polito,172.21.48.1
491,94,45.0655,7.65885,15/2/18 15.10,11.53,65,18.267,3,-64,663,00:35:1a:7c:fa:e0,9.88832,d8:6c:2:f2:13:11,0,,,45.06562958,7.65887261,polito,172.21.48.1
492,93,45.0656,7.65895,15/2/18 15.10,21.63,117,18.879,7,-64,663,00:35:1a:9e:2f:30,15.5112,30:7:4d:79:e8:6,0,,,45.06566551,7.658867033,polito,172.21.48.1
493,92,45.0655,7.6588,15/2/18 15.10,3.91,26,18.835,1,-72,663,00:35:1a:7c:fa:e0,2.7869099999999998,d8:6c:2:f2:13:11,0,,,45.06561003,7.658829751,polito,172.21.48.1
494,91,45.0655,7.65883,15/2/18 15.09,40.0,144,18.023,7,-62,661,00:35:1a:9e:2f:30,12.321,30:7:4d:79:e8:6,0,,,45.06555732,7.658787005,polito,172.21.48.1
495,88,45.0652,7.65862,15/2/18 15.09,33.03,65,25.42,5,-47,657,00:35:1a:7a:ba:70,2.21372,d8:6c:2:f2:13:11,0,,,45.06519665,7.658566421000001,polito,172.21.48.1
496,87,45.0652,7.65862,15/2/18 15.07,42.42,65,20.62,1,-49,659,00:35:1a:7a:ba:70,3.12696,d8:6c:2:f2:13:11,0,,,45.06537721,7.6586596810000005,polito,172.21.48.1
497,86,45.0652,7.65866,15/2/18 15.07,34.5,65,20.031,2,-51,659,00:35:1a:7a:ba:70,3.12696,d8:6c:2:f2:13:11,0,,,45.06536881,7.658684523,polito,172.21.48.1
498,84,45.0651,7.6586,15/2/18 15.07,28.78,65,25.234,3,-54,659,00:35:1a:7a:ba:70,4.9559,d8:6c:2:f2:13:11,0,,,45.06535499,7.658614266,polito,172.21.48.1
499,82,45.0653,7.65875,15/2/18 15.06,100.25,650,17.832,7,-61,659,00:35:1a:7a:ba:7f,3.25964,30:7:4d:79:e8:6,0,,,45.06531599,7.658618537000001,polito,172.21.48.1
500,81,45.0349,7.668089999999999,15/2/18 15.05,98.77,585,4.0,6,-63,696,00:35:1a:7a:ba:7f,3.25964,30:7:4d:79:e8:6,0,,,45.06532438,7.6585936939999995,polito,172.21.48.1
501,80,45.0652,7.6586,15/2/18 15.05,34.62,65,25.281,5,-44,659,00:35:1a:7a:ba:70,1.2448700000000001,d8:6c:2:f2:13:11,0,,,45.06533820000001,7.658663951,polito,172.21.48.1
502,79,45.0349,7.668089999999999,15/2/18 15.03,119.05,585,4.0,6,-63,696,00:35:1a:7a:ba:7f,3.25964,30:7:4d:79:e8:6,0,,,45.06532438,7.6585936939999995,polito,172.21.48.1
503,78,45.0349,7.668089999999999,15/2/18 14.46,181.0,650,4.0,6,-63,696,00:35:1a:7a:ba:7f,7.297439999999999,30:7:4d:79:e8:6,0,,,45.06532438,7.6585936939999995,polito,172.21.48.1
504,77,45.0349,7.668089999999999,15/2/18 14.46,181.0,650,4.0,6,-63,696,00:35:1a:7a:ba:7f,7.297439999999999,30:7:4d:79:e8:6,0,,,45.06532438,7.6585936939999995,polito,172.21.48.1
505,72,45.0655,7.65835,13/2/18 10.49,40.28,585,19.152,6,-73,626,00:35:1a:79:69:5e,-1.0,30:7:4d:79:e8:6,0,,,45.06517853,7.658486336,polito,172.21.48.1
506,71,45.0655,7.65835,13/2/18 10.49,7.44,130,19.152,6,-83,626,00:35:1a:7a:c1:70,123.21,30:7:4d:79:e8:6,0,,,45.06517853,7.658486336,polito,172.21.48.1
507,70,45.0659,7.65883,13/2/18 10.49,14.78,585,19.058,6,-66,622,00:35:1a:79:6a:3f,-1.0,30:7:4d:79:e8:6,0,,,45.06517853,7.658486336,polito,172.21.48.1
508,69,45.0657,7.65905,13/2/18 10.48,64.78,520,18.657,6,-69,696,00:35:1a:a2:3f:3f,-1.0,30:7:4d:79:e8:6,0,,,45.06517853,7.658486336,polito,172.21.48.1
509,68,45.0657,7.65905,13/2/18 10.48,48.66,390,18.657,6,-69,696,00:35:1a:a2:3f:3f,-1.0,30:7:4d:79:e8:6,0,,,45.06517853,7.658486336,polito,172.21.48.1
510,67,45.0657,7.65906,13/2/18 10.48,8.05,130,18.828,6,-66,696,cc:46:d6:dd:01:a0,22.1372,30:7:4d:79:e8:6,0,,,45.06517853,7.658486336,polito,172.21.48.1
511,66,45.0657,7.65902,13/2/18 10.47,22.49,144,17.962,6,-64,631,00:35:1a:79:67:40,15.3537,30:7:4d:79:e8:6,0,,,45.06517853,7.658486336,polito,172.21.48.1
512,65,45.0653,7.658760000000001,13/2/18 10.47,14.97,130,18.118,6,-64,696,00:35:1a:7c:fa:e0,39.3661,30:7:4d:79:e8:6,0,,,45.06517853,7.658486336,polito,172.21.48.1
513,64,45.0651,7.658580000000001,13/2/18 10.47,7.76,130,18.222,6,-65,657,00:35:1a:7a:ba:70,153.537,30:7:4d:79:e8:6,0,,,45.06517853,7.658486336,polito,172.21.48.1
514,63,45.0651,7.658580000000001,13/2/18 10.47,34.01,130,18.222,6,-63,657,00:35:1a:79:6b:50,13.9676,30:7:4d:79:e8:6,0,,,45.06517853,7.658486336,polito,172.21.48.1
515,62,45.0651,7.658589999999999,13/2/18 10.31,19.34,130,20.0,6,-60,657,00:35:1a:79:6b:50,5.56061,30:7:4d:79:e8:6,0,,,45.06517853,7.658486336,polito,172.21.48.1
516,61,45.0651,7.65857,13/2/18 10.31,88.11,135,17.165,6,-57,657,00:35:1a:a9:62:bf,1.2221899999999999,d8:6c:2:f2:13:11,0,,,45.06517853,7.658486336,polito,172.21.48.1
517,60,45.0651,7.658589999999999,13/2/18 10.30,19.34,130,20.0,6,-60,657,00:35:1a:79:6b:50,5.56061,30:7:4d:79:e8:6,0,,,45.06517853,7.658486336,polito,172.21.48.1
518,59,45.0651,7.658589999999999,13/2/18 10.30,19.34,130,20.0,6,-60,657,00:35:1a:79:6b:50,5.56061,30:7:4d:79:e8:6,0,,,45.06517853,7.658486336,polito,172.21.48.1
519,58,45.0651,7.658589999999999,13/2/18 10.30,19.34,130,20.0,6,-60,657,00:35:1a:79:6b:50,5.56061,30:7:4d:79:e8:6,0,,,45.06517853,7.658486336,polito,172.21.48.1
520,57,45.0651,7.658589999999999,13/2/18 10.30,19.34,130,20.0,6,-60,657,00:35:1a:79:6b:50,5.56061,30:7:4d:79:e8:6,0,,,45.06517853,7.658486336,polito,172.21.48.1
521,56,45.0651,7.658589999999999,13/2/18 10.30,19.34,130,20.0,6,-60,657,00:35:1a:79:6b:50,5.56061,30:7:4d:79:e8:6,0,,,45.06517853,7.658486336,polito,172.21.48.1
522,55,45.0651,7.658589999999999,13/2/18 10.30,19.34,130,20.0,6,-60,657,00:35:1a:79:6b:50,5.56061,30:7:4d:79:e8:6,0,,,45.06517853,7.658486336,polito,172.21.48.1
523,54,45.0651,7.658580000000001,13/2/18 9.59,30.97,144,17.595,6,-55,657,00:35:1a:79:6b:50,3.50851,30:7:4d:79:e8:6,0,,,45.06517853,7.658486336,polito,172.21.48.1
